Scottish Heavy Ale 1/2016,Scottish Heavy 70/-,3.59,16.56,14.25
HPL R12 - Irish Red Ale Candi,Irish Red Ale,4.85,19.12,19.93
20180130 Altbier German Edition（G1),Altbier,5.23,48.09,13.65
Stone Levitation Ale,American Amber Ale,4.4,48.12,17.74
Green Creek IPA,American IPA,5.5,60.86,7.97
Cheat River Pils,German Pilsner (Pils),4.55,52.62,3.27
Xmas Chocolate Orange,Oatmeal Stout,4.46,36.67,38.63
Mosiac/Amarillo Session IPA,American Pale Ale,4.08,53.46,6.14
Nowegian Kveik Ale,Experimental Beer,5.16,54.11,4.9
Zero G American Pale Ale,American Pale Ale,5.31,50.78,7.4
Columbus Session IPA,American IPA,3.88,43.64,3.54
Leffe Clone,Belgian Blond Ale,6.19,23.47,6.16
ZChocolate Coffee Stout (Craft & Brewing Mag) Pending,American Stout,8.91,47.62,39.04
Summer Ale,Holiday/Winter Special Spiced Beer,4.57,53.93,5.61
Todd The Axeman,American IPA,7.16,70.43,6.31
Nafarious Villain,Russian Imperial Stout,8.91,63.26,36.88
Hopping Mad DIPA,Imperial IPA,7.8,131.39,10.13
90 Min IPA,Imperial IPA,7.72,90.44,9.51
AF Brett IPA,American IPA,8,0,5.67
NE Style Brett IPA,American IPA,7.13,71.87,5.97
Honningporter 25l Dan,Clone Beer,6.13,38.56,30.04
IPA Test #2 WAY TOO MUCH HOPS,American IPA,8.01,299.77,8.89
Dunkelweizendoppelbock,Weizenbock,9.6,30.21,17.19
Arrogant Guido Strong,Old Ale,6.08,38.05,19.99
Next Winter's Wee Heavy (15g),Wee Heavy,8.33,20.69,18.04
Belgian Dubbel (Extract),Belgian Dubbel,6.31,25.01,14.49
Disirregardless - Imperial Rye IPA,Imperial IPA,8.76,94.75,9.6
Gejza,Russian Imperial Stout,7.39,55.2,42.05
Strawberry Wheat,Fruit Beer,7.47,17.98,4.6
Hoppy Habanero,American IPA,8.01,102.57,8.66
RIS Russian Imperial Stout,No Profile Selected,9.74,55.58,42.34
Black IPA,American IPA,5.94,65.55,26.09
Lager Malt Ale,British Golden Ale,5.95,36.18,3.79
Life Changing Bri-PA,American IPA,6.62,90.5,11.57
Craig And Donnie's Witbier V. 2.0,Witbier,6.04,14.2,6.25
Lemon Pils,Classic American Pilsner,5.78,28.32,3.35
Ebony & Ivory Oatmeal Stout,Oatmeal Stout,6.8,36.4,35.18
Yakima Scarlet,Specialty IPA: Red IPA,6.54,148.4,15.87
3 Bbl Azzaca Pale,American Pale Ale,5.71,47.55,4.11
Brut Lager,No Profile Selected,6.41,26.46,3.3
The Mighty Barley Wine,American Barleywine,20.86,68.58,17.37
Black Saison,Saison,5.86,24.63,5.9
Robust Porter,Robust Porter,6.43,41.13,31.1
Mango Pale Ale,American Pale Ale,6.79,5.95,10.21
Brook's Farmhouse IPA,Belgian Specialty Ale,6.71,47.74,7.35
#42 - Pilsner W/ Kazbek (Czech Hops),German Pilsner (Pils),5.63,46.11,3.29
Black Ipa,American IPA,6,42.2,50
Cherry Mead,Other Fruit Melomel,23.36,0,6.21
New Zealand IPA,American IPA,6.52,89.63,5.49
Adam Plummer's Recipe,American IPA,5.66,114.34,10
Vienna Lager III,International Pale Lager,6.6,19.14,8.09
Bobby's Russian Imperial Stout,Russian Imperial Stout,9.91,87.67,50
RYESPUTIN,American IPA,7.25,68.54,11.9
2 Hour IPA,Imperial IPA,8.89,99.17,6
Extract Weizenbock - Dark,Weizenbock,9.72,16.4,22.56
Heady Topper Clone,American IPA,7.72,144,6.32
Yellow Haze (NEIPA #2),English IPA,7.6,113.31,7.73
Nelson Pale Ale,American Pale Ale,5.88,30.33,7.66
Dopelbock,Doppelbock,8,25.3,43.83
Double Milkshake 3.0,American Barleywine,6.21,39.46,4.28
Holy Grale,Belgian Dark Strong Ale,9.26,31.48,17.41
Fall IPA,American IPA,7.81,55.94,4.82
McZainasheff’s Wee,Scottish Export 80/-,9.16,9.56,22.17
Citra Pale - V2,American IPA,5.8,70.67,11.83
21A. American IPA,American IPA,7.66,22.58,6.29
Nøgne Ø God Jul +,Imperial Stout,9.59,32.25,26.74
Black Wheat,Weizenbock,7.63,40.29,40
Victory Dirt Wolf Clone,Imperial IPA,8.94,141.27,8.97
Varvar Imperial IPA,Imperial IPA,8.31,72.07,9.02
Sorachi Ace Single Hop Test,Imperial IPA,8.3,81.85,6
19 - After Sunset - IPA - 22-08-15,American IPA,6.07,160.22,6.28
Blonde Bitch,Blonde Ale,6.67,96.31,4.93
Düsseldorf Altbier,Altbier,5.27,46.91,15.46
Princess Peach Grand Prix Wit,Witbier,4.7,16.39,3.98
Hopped Up Santa Stout,American Stout,6.74,117.36,50
Papaya Cow,Cream Ale,5.24,15.52,4.88
Pillow Talk Pale Ale,American Pale Ale,5.06,19.79,4.24
French Rose Grisette,Belgian Specialty Ale,4.07,22.6,2.99
Kitchen Sink Lager,Kellerbier: Amber Kellerbier,4.62,31.42,9.62
Super Chinook IPA,American IPA,5.4,70.19,6.55
Midtbrygg 60 Minute IPA Clone,American IPA,6.05,72.4,6.15
Real Ale Galaxy,American Lager,5.27,57.31,12.16
Scot/Irish Red Ale,Irish Red Ale,5.02,24.22,12.99
Beamish-Like Stout,Dry Stout,4.43,31.51,30.37
Grätzer,Other Smoked Beer,4.12,30.02,4.63
American Brown Ale #3,American Brown Ale,5.19,24.71,21.25
Negra Modelo,International Dark Lager,4.56,25.34,21.18
Wedding Witbier,Witbier,5.41,10.27,4.07
Feral Wit,Belgian Specialty Ale,4.75,14.94,16
Rusty Ale,Irish Red Ale,4.67,42.11,26.81
4Gs Session IPA,American IPA,4.86,43.44,7.93
Gaarden Hoe,Belgian Pale Ale,4.45,13.33,3.1
Kevins American Lager Wlp833,Standard American Lager,4.52,14.6,2.76
7 C's Rye Session Black Ipa,American IPA,2.94,49.56,22.64
Cranberry Rye Wheat,Fruit Beer,5.45,20.87,7.1
Truthiness Double Rye IPA,Specialty IPA: Rye IPA,8.48,99.05,13.78
European Lager,International Pale Lager,4.16,25.35,3.23
Biere De Garde,Bière de Garde,7.82,20.71,9.7
Pilsen Com Coentro,Classic American Pilsner,5.06,28.52,5.96
Neva (Witbier),Witbier,5.18,19.26,3.78
Carpenter IPA,American IPA,5.21,60.26,14.67
Lady Liberty American Pale ALe,American Pale Ale,5.06,37.69,12.28
Justamere Session Ale,Standard/Ordinary Bitter,4.81,24.73,9.72
American IPA,American IPA,8.43,105.93,7.76
RedHead,Irish Red Ale,4.26,23.23,15.97
Must Be A Weasley,Alternative Sugar Beer,4.53,0,0
Summer Witbier,Witbier,4.78,16.88,3.42
Brewlab American Wheat All Grain,American Wheat or Rye Beer,5.16,20.6,5.59
MadredeDeus#38 - Dry Cocoa Stout,Irish Stout,4.09,24.41,35.75
Burak's Apple Cider,Common Cider,4.05,0,3.7
Husker Red IPA,American IPA,5.42,59.24,12.52
Honey Nut Brown,American Brown Ale,6.01,25.5,16.41
Face Slapper IPA,American IPA,8.6,103.26,13.89
Barleywine,American Barleywine,13.53,122.98,19.29
Poopy Pants Porter,Robust Porter,9.26,0,50
Truthiness Double Rye IPA,Specialty IPA: Rye IPA,8.48,99.05,13.78
Biere De Garde,Bière de Garde,7.82,20.71,9.7
Operation Switchback,Flanders Brown Ale/Oud Bruin,6.96,17.52,16.99
002. Hop On Your Bike,American IPA,6.19,66.21,9.75
Ale Be Bock,Traditional Bock,6.46,22.52,18
Zombie IPA,American IPA,6.92,81.56,7.62
Kormilitza,Russian Imperial Stout,12.11,110.44,50
Fall Brown Ale,Autumn Seasonal Beer,8.65,24.15,22.6
76 - Saison Belle W/ Strawberry Barberry & Hibiscus11-12-16,Saison,6.81,30.66,5.4
Bob Hobbit,American IPA,7.16,53.25,11.17
American IPA,American IPA,8.43,105.93,7.76
Ameri-pale2,American Pale Ale,5.9,38.8,6
Hepne Brygg #20,Premium American Lager,6.45,22.83,3
Nelson SMASH,American Pale Ale,5.99,50.8,3.59
Fezziwig Clone,Winter Seasonal Beer,5.93,38.32,21.15
Row 2 Hill 56 Clone,American Pale Ale,5.83,44.63,5.85
Coastal Collaboration,California Common Beer,6.17,53.26,10.29
Watermelon Wheat,Fruit Beer,6.3,35.22,17.08
Krampus,Belgian Dark Strong Ale,7.27,28.03,17.39
Extract CDA For Paulie,California Common Beer,6.44,78.11,17.83
Chuck Chapman's Recipe,American Amber Ale,6.43,85.17,17.13
Haddland Småbryggarlag Christmas Ale No 28,Foreign Extra Stout,6.39,102.04,26.56
Brewjack Horseman,Dry Stout,7.31,39.62,46.73
GBM IPA,Imperial IPA,8.24,74.78,6.84
Celebration 2,American IPA,7.3,68.33,7.24
Velfortjent Saison-Original,Belgian Pale Ale,7.88,65.24,5.15
Spitfire,Special/Best/Premium Bitter,6.05,25.97,13.28
Left Hand Milk Stout,Sweet Stout,7.31,22.12,50
Red Imperial IPA,Imperial IPA,9.03,92.07,10.72
Lola's Smoked IPA,English IPA,6.95,72.41,10.53
Rye IPA,American Wheat or Rye Beer,7.22,74.91,17.51
Citra-Zythos IPA,American IPA,6.94,77.68,7.57
18A Belgian Blonde - EBS,Belgian Blond Ale,5.91,34.04,5.5
Milk Choc Porter Number 3,Foreign Extra Stout,7.03,50.79,28.12
Sorachi Smash,American Pale Ale,6.24,51.1,5.24
Grizzly Pale Ale,American Pale Ale,6.54,59.01,19.63
AK & SONS IPA CLONE (HALIFAX NS),Blonde Ale,5.13,18,2.64
Roteweizen,No Profile Selected,4.85,24.35,12.2
McJohnson's Scottish Export,Scottish Export 80/-,4.84,19.74,12.97
Oatmeal WhirlPool APA - Amarillo,American Pale Ale,4.98,39.7,3.82
American Brown Ale,American Brown Ale,5.3,20.14,25.19
Birarzu White Angel,Witbier,4.56,19.76,4.58
Mouth Of Madness V Stout,Dry Stout,2.88,18.87,37.76
American Beauty,American Pale Ale,5.5,43.45,8.05
A Better Bitter Maybe The Best,Best Bitter,4.48,31.9,10.4
Bärs,Bohemian Pilsener,4.8,44.26,4.61
YE1 - S05,American Pale Ale,5.35,30.48,3.22
Session - Rye PA - 3.9 % ABV - LODO,Alternative Grain Beer,4.11,17.7,3.74
06 - Scream Queen,Cream Ale,5.23,16.81,4.66
Alfred's Irish Stout (Stout IV),Dry Stout,4.63,41.09,38.25
Starter Wort,No Profile Selected,3.54,0,3.47
Black Butte Porter Clone,American Porter,5.34,33.06,28.52
Thirsty Point English Porter,Brown Porter,5.29,30.2,25.14
AMERICAN DREAM - WORKSHOP,American Pale Ale,5.38,32.21,5.87
Eric The Red,Irish Red Ale,5.32,29.9,22.96
Alt.Beer.Recipe (4 Gallon),North German Altbier,5.09,36.19,16.45
Tempe Closet Oatmeal Milk Stout,Sweet Stout,5.44,41.22,33.19
Sunny Wheat,American Wheat Beer,5.47,30.06,3.86
Indian Summer II,American Amber Ale,6.43,16.62,12.7
Wrong Side Of The Kriek,Belgian Dubbel,6.41,18.61,14.72
Jai Alai Tropical IPA,American IPA,7.21,70.15,8.35
Centennial Blonde Ale,Blonde Ale,4.47,21.33,5.07
Striding Huntsman Pils,German Pils,5.1,42.71,3.21
Modern Oktoberfest,Oktoberfest/Märzen,5.55,21.98,4.9
Love And Ire Copper Ale,Specialty Beer,6.27,43.04,11.67
Ben The Porter,Brown Porter,4.47,49.92,29.97
Nelson Brut IPA,American Pale Ale,6.1,31.86,2.96
India Pale Ale (April 2016) Mit Kaffee,American Pale Ale,6.66,77.27,3.99
Bitter Mk2,Best Bitter,4.53,34.38,11.86
C9D Lagunitas IPA (+) ▲ 10.16.15 (Left),American IPA,6.61,90.31,11.7
Mississippi Mud Dark Ale,Clone Beer,6.3,85.53,22.92
EXPat,British Brown Ale,6.18,17.09,14.05
Sweet Amber,American Amber Ale,4.54,30.02,10.32
Hoppy Holly's IPA All Grain,American IPA,7.72,84.39,9.19
Brown Ale (recipe In Process),Mild,4.5,19.17,18.81
Oopmah!,Oktoberfest/Märzen,5.19,34.52,10.16
Indian Summer II,American Amber Ale,6.43,16.62,12.7
Wrong Side Of The Kriek,Belgian Dubbel,6.41,18.61,14.72
Heady Topper Clone,Imperial IPA,8.1,121.82,6.94
C9D Lagunitas IPA (+) ▲ 10.16.15 (Left),American IPA,6.61,90.31,11.7
115: Semper FIPA 2015,American IPA,7.77,65.35,5.43
Lagunitas Dogtown Pale Ale,American IPA,6.36,60.69,8.5
Yellow Rose Clone,American IPA,6.29,65.81,4.53
Smoke Stone Smoked Vanilla Porter 2015,Baltic Porter,6.46,26.11,23.32
Bière De Noël,Holiday/Winter Special Spiced Beer,6.96,29.36,6.48
Fuller's Double Stout (1910 Recipe),British Strong Ale,7.28,66.52,33.54
Spruce Cock APA,American Pale Ale,5.89,51.09,6.65
Brain Eater Pale (Zombie Dust),Imperial IPA,6.21,72.24,10.22
Finley's Shamrock Altbier,Düsseldorf Altbier,6.4,21.94,17.37
Hoppy Burt Talking To Him Self.,American IPA,6.62,90.03,6.8
1 - Petaluma Booma IPA 07/03/15,American IPA,5.9,59.73,12.25
Blackfoot Single Malt IPA Clone,American IPA,6.79,50.01,6.61
No Chill Pale Ale,American Pale Ale,5.72,30,5.53
Cascade IPA - Final,American IPA,6.83,66.79,9.07
The Furry JR IPA,American IPA,6.95,68.57,8.55
Murphys Delight,Dunkles Bock,6.36,23.57,15.35
NEIPA (North East IPA) - White,Specialty IPA: White IPA,7.75,47.36,6.55
Lagunitas Dogtown Pale Ale,American IPA,6.36,60.69,8.5
Yellow Rose Clone,American IPA,6.29,65.81,4.53
Smoke Stone Smoked Vanilla Porter 2015,Baltic Porter,6.46,26.11,23.32
Oatmeal Chocolate Imperial Stout,Russian Imperial Stout,8.46,59.92,36.37
Simcoe - Cascade IPA,American IPA,5.27,62.8,9.68
Holiday IPA,Specialty IPA: Red IPA,8.58,72.12,13.37
Fuller's Double Stout (1910 Recipe),British Strong Ale,7.28,66.52,33.54
ASL IPA,American IPA,5.77,69.14,8.58
Brain Eater Pale (Zombie Dust),Imperial IPA,6.21,72.24,10.22
Finley's Shamrock Altbier,Düsseldorf Altbier,6.4,21.94,17.37
Hoppy Burt Talking To Him Self.,American IPA,6.62,90.03,6.8
Larboarder,Sweet Stout,5.26,20.05,31.87
Fjord & Fjell Vossaøl,Mixed-Style Beer,8.43,10.55,5.74
Awesome Recipe,American Pale Ale,5.5,0,8.49
Kama Citra Session Ipa Northern Brewer,American IPA,5.31,49.05,6.92
Liver Shot Brown Ale,American Brown Ale,5.51,27.32,26.75
No Chill Pale Ale,American Pale Ale,5.72,30,5.53
44th Fisher,English IPA,5.55,42.62,5.31
Murphys Delight,Dunkles Bock,6.36,23.57,15.35
Shark Bite Red,American Pale Ale,5.18,55.78,20.93
Hobbit Ale,Northern English Brown,4.78,21.23,21.53
APA 20 Litros Cascade,American Pale Ale,4.97,32.73,3.29
Zwei Räder Sind Gut,Weissbier,4.8,11.96,2.8
Corn Lager,American Lager,4.74,17.13,2.7
Bretted Berliner Weisse,Berliner Weisse,4.27,7.02,2.81
Neptune Ginger Ale,Holiday/Winter Special Spiced Beer,4.95,26.45,6.02
Mexican Lager,American Lager,4.68,10.61,2.85
2019 Boat Beer Clone,No Profile Selected,4.25,38.16,3.13
Dumb Blonde,Blonde Ale,4.33,23.36,5.61
Algoa Bay Stout,Sweet Stout,4.68,30.99,40
Heller Kolsch,Kölsch,4.68,27.6,2.95
American Stout,American Stout,5.55,70.49,38.24
Belgian Wit Beer,Witbier,5.28,17.18,3.83
Awesome Recipe,American Pale Ale,5.42,42.44,5.8
Um Bongo IPA,American IPA,5.41,53.53,8.75
Lemon Cream Ale ABV 5.25,American Pale Ale,2.79,48.75,3.14
Sala Backe Suris,Berliner Weisse,4.8,5.37,3.29
English Pale Mild,Standard/Ordinary Bitter,5.42,11.79,19.72
Kjeller 5 Saazerkølsch 25L,Kölsch,4.86,31.09,4.17
Troll Passion IPA,American IPA,6.04,44.63,5.64
Jul I Lyckliga Gata,Light American Lager,9.12,34.34,50
Bart's Bad Ass Hop Garden Prelude,Imperial IPA,8.53,104.44,7.6
Belgium Blond,Belgian Blond Ale,6.07,8.55,4
November APA,American Pale Ale,6.36,32.01,4.38
Ginger Orange IPA,American IPA,7.73,214.84,5.47
Spring IPA,American IPA,6.43,130.62,7.12
American Barely Wine,American Barleywine,10.08,65.53,16.11
BOMUNICH Liberty Rye Ale,American Pale Ale,4.52,44.42,5.81
_Daydreaming On The Sidelines,American Pale Ale,5.94,31.01,7.35
Smoky Maple Rum Amber - Barrel Aged,Clone Beer,9.8,24.7,17.26
Am IPA,American IPA,6,54.85,4.09
Batch #5 Keith And Ian Barleywine,English Barleywine,9.53,67.59,26.39
Hopback Ale 1,California Common Beer,6.02,100.62,16.62
Always Bet On Black (Wesley Snipes Edition),Russian Imperial Stout,8.95,82,50
No.2,Bohemian Pilsener,4.36,41.49,3.55
ESB,Extra Special/Strong Bitter (ESB),5.71,37.67,11.93
Shorter Porter,Robust Porter,6.23,31.63,28.64
Imperial Brown Ale - Clone,British Brown Ale,8.23,63.56,17.45
Drink Like An Egyptian,Alternative Grain Beer,5.79,17.45,26.96
Mess Me Up Mosaic,American IPA,6.62,40.85,11.78
ABC India Red Ale,American IPA,7.24,45.43,18.31
Belgian Pale Ale,Belgian Blond Ale,6.57,20.98,5.24
Lemongrass IPA,American IPA,6.44,57.1,7.26
Hoojar - Good For What Ales Ya,American IPA,7.37,30.45,8.21
IBU Killah,Imperial IPA,7.45,112.62,8.74
107 Marmadillo Birthday IPA,American IPA,7.23,97.11,7.08
Samhain,Spice Herb or Vegetable Beer,6.2,11.56,8.52
Zombie NEIPA,American IPA,6.26,70.93,5.35
South Paw Milk Stout,Sweet Stout,7.3,37.29,42.71
West Coast IPA #2,American IPA,7.24,131.18,6.57
Ladon's Best IPA ~ Centennial (BIAB),Imperial IPA,8.29,102.77,15.35
Revised Belgian Dubbel,Belgian Dubbel,7.21,20.77,15.22
Winkie Dinkel,Specialty Beer,6.11,40.94,4.84
Robust Porter,Robust Porter,6.29,42.08,34.97
Ekuanot DIPA,American IPA,7.35,30.82,9
Shipwrecked Saison,Saison,6.19,35.54,3.55
Zesta Punta IPA,American IPA,7.37,77.27,12.21
Holy Unsavory Hell,Imperial IPA,7.75,202.84,39.2
Sam's Oatmeal Stout Tier 7,Oatmeal Stout,6.32,34.67,40
Doc Emmet Brown Ale,American Brown Ale,4.94,24.24,25.26
Pirate's Plunder India Dark Ale,Robust Porter,5.97,106.73,22.11
26. Cluster Flies Pharmhouse Ale,Saison,5.83,27.08,6.62
Assay Series:  Citra Pale Ale,American Pale Ale,6.87,67.47,5.67
Pineapple APA,American Pale Ale,4.88,41.87,7.74
Világos Ale,Special/Best/Premium Bitter,5.2,24.4,4.47
Probie's Pre-Prohibition Lager,Pre-Prohibition Lager,4.81,30.3,2.92
Hazy NE Summer IPA,American IPA,5.9,60.77,4.09
Leno's Wit ( 3-25-99 ),American Amber Ale,4.84,87.9,16.73
Jay Crommie's Recipe,American IPA,10.83,51.41,7.17
IMPERIAL STOUT - PARTI GYLE,Imperial Stout,9.86,129.58,48.93
Spiced Holiday Ale,Holiday/Winter Special Spiced Beer,6.98,40.93,17.64
Sommar-IPA 2014,American Pale Ale,5.29,93.61,16.41
European Emperors Ale,Belgian Pale Ale,5.11,37.43,11.53
HBC Sweet Chocolate Stout,American Stout,4.74,38.22,39.7
American Rye Amber Ale,American Amber Ale,5.11,33.09,15.48
Porter,Robust Porter,5.66,29.59,36.42
PopsDark,American Stout,6.67,33.94,37.16
Dunkel Weisse (blinda Katten),Dunkles Weissbier,6.37,13.75,20.62
Wheat-Oats Ale,American IPA,5.79,64.52,3.78
Tacconelli's Watcha-call-it Ale,American Pale Ale,4.98,46.67,8.94
Red Rye Gose,Gose,4.32,15.59,3.63
Banyai Centennial (Cascade/Fuggles) Blond 21614,Blonde Ale,4.4,28.5,5.16
Lager You Long Time,Munich Helles,4.52,36.17,3.17
Yeast Starter For WLP005 (2000 ML),California Common Beer,0.53,0,0.71
ClickAss American Blonde,Blonde Ale,4.95,17.61,4.27
Mosaic Session,American IPA,3.16,51.89,9.7
Emma's Reverence,Sweet Stout,4.5,22.17,35.39
XBEER KOLSCH,Kölsch,4.97,24.49,3.23
Equinox Saison,Saison,4.28,0,2.63
"Bearcat Wheatin Beat Down ""NB""",American Wheat or Rye Beer,4.2,28.83,4.25
SMASHish (base To Dry Hop),American Pale Ale,5.44,27.8,6.33
Showcase SeNeIPA,Specialty IPA: New England IPA,4.19,43.96,7.18
1st Biab,English IPA,5.46,61.17,11.22
9 - Pacific Palms Pale Ale - 23-05-15,American Pale Ale,5.52,38.81,4.57
Galway Girl Stout,Oatmeal Stout,5.52,25.09,40
American Pale Ale - Chinook E Citra,American Pale Ale,5.57,43.24,8.12
Belgian Amber,Belgian Specialty Ale,4.51,35.56,17.43
English Ale,Extra Special/Strong Bitter (ESB),5.57,33.3,11.75
Citra Single Hop,American IPA,4.78,124.33,6.67
SMaSH All The Promises - Chinook,American Pale Ale,5.03,59.26,5.1
Arba Ruchot Saison,Saison,6.19,33.45,6.27
*Munich Helles - Out Of The Blue,Dark American Lager,5.18,15.39,4.1
California Common Anchor Steam,Dark American Lager,7.45,27.14,14.07
Mango Gose,Fruit Beer,5.17,11.5,3.69
#002 New England Style IPA,American IPA,7.21,35.59,4.22
Peach Weissbier,Fruit Beer,5.25,19.26,4.56
Cashmere IPA #2,American IPA,6.86,55.21,8.14
Kentucky Common,No Profile Selected,6.87,41.03,22.16
Easy Peasy Nut Brown Ale,Southern English Brown,4.86,25.71,16.89
German Hefeweizen,Weizen/Weissbier,5.09,8.01,4.45
American Wheat,American Wheat or Rye Beer,4.95,20.63,3.81
Dad's Rootbeer,Experimental Beer,6,8.66,5.04
Coffee Stout,American Stout,7.12,35.01,46
5 - Pliny The Elder Clone 19-04-15 NewRun Brew,American IPA,7.2,94,5.71
Noisy Neighbor (extract),Weissbier,5.39,14.02,4.31
Coffee Amber Ale,American Amber Ale,6.02,30.62,13
Mexicali Lager,Premium American Lager,3.72,20.26,3
Quietus,Saison,8.16,50.01,4.84
American Oatmilk Stout,Sweet Stout,7.01,36,47.3
Ozz Belgian Quadrupel 140l,Belgian Dark Strong Ale,10.45,17.92,19.91
Christmas Party IPA,American IPA,6.22,79.02,5.14
Red Barn Ale,American Amber Ale,5.73,27.69,12.02
Citra/Azacca XPA,American Pale Ale,6.38,36.19,4.74
Smoked  Rye,Other Smoked Beer,5.71,28.74,11.33
Blueberry Double IPA,Double IPA,9.26,99.33,13.44
White IPA,Specialty IPA: White IPA,5.8,55.45,5.31
Summer Shandy,Witbier,7.37,11.37,3.83
JuleNatt 2015,Holiday/Winter Special Spiced Beer,6.4,44.24,27.74
Van Tassel's Porter,Spice Herb or Vegetable Beer,6.33,35.34,39.61
4Bs Belgian Blond,Belgian Blond Ale,7.12,16.63,4.81
Røkejakken,Foreign Extra Stout,7.86,55.83,47.6
Exploratory 1,American IPA,6.42,65.37,6.95
Ericas Snälla Apa,American Pale Ale,6.33,38.47,5.29
PINY NEIPA,American IPA,7.7,126.91,4.65
Andrimne American IPA,American IPA,6.37,82.69,6.25
Sweet Milk Stout,Sweet Stout,6.38,31.82,38.73
Shue's Brews DiggenBock,Doppelbock,7.24,20.68,8.03
Galaxy Nelson Sauvin IPA,American IPA,6.56,55.47,4.91
2124 Tears On The Cellar Floor,Bière de Garde,7.68,24.73,9.26
Amy's New Pale Ale,American Pale Ale,5.73,44.27,6.93
Ale For Our Pumpkin III,No Profile Selected,6.07,24.56,11.02
Blondes Need More Fuggle,Belgian Blond Ale,6.88,73.61,7.6
AmBram IPA (5L),American IPA,6.1,58.35,16.79
Will's Stone IPA Extract Clone,American IPA,6.78,78.42,6.31
1 Gallon Glacier Pale,American Pale Ale,6.97,51.89,9.6
Gulden Draak Clome,Belgian Tripel,10.39,11.67,18
Ben's Porter.,American Porter,6.04,33.72,27.22
Batch #3,Blonde Ale,5.66,52.39,5.08
Jim's YEB #1,Strong Bitter,4.86,29.74,11.88
Bakke Brygg American Brown Ale 25 L,American Brown Ale,5.78,34.76,24.98
Dortmunder Export,Dortmunder Export,5.71,26.7,5.01
Fisher Cat - Jalapeno Saison,California Common Beer,7.94,30.81,6.59
Sch-Öl,No Profile Selected,5.91,43.77,4.62
Amon Amarth Stout,Russian Imperial Stout,11.88,58.97,34.63
Trebulous,Specialty IPA: Belgian IPA,7.99,53.28,18.77
Balık Porter,Robust Porter,5.81,45.59,29.29
Cara-Blonde,American Amber Ale,5.71,32.42,14.27
Naked Santa Golden Christmas Ale,Belgian Blond Ale,5.69,21.71,7.61
Sur Jul,Oud Bruin,6.09,24.11,19.87
Maris Otter English-Style PA,American Pale Ale,5.03,34.17,5.94
Creepers RyePA,American Wheat or Rye Beer,4.12,75.07,15.28
Zombie Dust,American Pale Ale,5.3,47.72,8.04
We 3 Hops,Blonde Ale,4.77,47.22,4.96
German Pilsner Tier 8 377,German Pilsner (Pils),5.35,27.18,3.19
4th Of July AmeriLager,Premium American Lager,4.52,19.62,3.43
Scottish Ale,Scottish Light,4.89,25.26,15.56
BRAVE DOG BLOND ALE,Belgian Blond Ale,5.26,18.25,3.69
Värtavgen Vete Ale,Specialty Beer,3.88,89.78,6.26
Milk Stout,Sweet Stout,4.15,39.98,38.84
11B1. Best Bitter,Best Bitter,4.26,34.4,12.6
Peu Glorieux Saison,Saison,5.55,54.79,5.29
MPA ('Murica Pale Ale),American Pale Ale,5.52,49.09,10.49
HB Hoppy Pils,Classic American Pilsner,5.59,39.27,3.14
Mouth Of Madness III Stout,Dry Stout,2.88,41.13,36.63
Hibiscus Mango Blonde Ale,Blonde Ale,4.86,40.16,7.58
Tavaszi Parti Sör - Vörös,Irish Red Ale,4.15,30.7,7.76
Coffee Milk Stout,Oatmeal Stout,4.41,30.75,41.15
Nasty Nate's IPA,American IPA,5.52,54.76,8.6
2nd Light Ale,Blonde Ale,4.29,18.16,4.55
Oatmeal Stout,Oatmeal Stout,5.39,30.1,29.01
Utah Steve's Recipe,Mild,4.79,26.78,38.94
Rebel Rye Porter,Robust Porter,5.99,49.45,28.74
Andrew Konoff's Recipe,No Profile Selected,5.32,49.92,1.81
#0011 Hefe-Weizen,Weizen/Weissbier,5.36,11.42,3.19
BYO Oatmeal Stout (orig),Oatmeal Stout,4.99,32.05,38.89
Citra Enhanced Homegrown IPA,American IPA,5.88,144.35,6.22
Garage IPA,American IPA,5.82,51.23,7.01
12B1. Australian Sparkling Ale,Australian Sparkling Ale,4.92,30.23,5.21
New Val Stot,Oatmeal Stout,7.75,45.41,28.95
Tallgrass 8bit,American IPA,5.39,38.89,6.19
SIPA Homegrown 2014 Batch,American Pale Ale,5.61,68.28,5.45
Summer Beer,Classic American Pilsner,5.66,13.24,3.78
Hennepin,Saison,5.24,21.23,8.22
Alternativt Juleøl 2015,American Pale Ale,5.99,37.02,13.2
Awesome Recipe,Witbier,5.07,10.48,3.49
Rhubarb Raspbeer,Witbier,5.11,16.65,3.69
Juice,American IPA,7.76,79.9,8.06
Marzen,Märzen,5.89,19.34,11.3
Bourbon Barrel Oak Aged Porter,Robust Porter,5.9,63.26,43.54
Bedlam 2.0,American IPA,7.16,92.56,9.59
SLED DOG RUSSIAN IMPERIAL STOUT,Imperial Stout,9.74,83.6,50
Smashing Pumpkin Ale,American Pale Ale,7.39,41.71,19.4
Pliny The Elder Clone,Imperial IPA,8.23,176.28,8.39
Garage IPA,American IPA,5.82,51.23,7.01
PtY Clone^2,Double IPA,9.18,641.34,6.27
Full Measure Heather,Spice Herb or Vegetable Beer,7.88,0,12.7
09C1. Baltic Porter,Baltic Porter,7.48,33.97,22.7
Mjolnir II IPA,Imperial IPA,7.89,110.17,5.83
